file,question_id,stage,skill,issue_type,detail,recommended_fix
KS4_merged_deduped.jsonl,ks4_averages_mean_median_f5744fdad6,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 2+8.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_70e11f09de,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 6+8.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_fcd65e5bd9,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 5+3.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_fb45550563,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 3+9.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_0d59d1237c,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 5+19.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_ebca98ac1e,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 9+14.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_e332e6356b,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 11+12.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_aabe3ce118,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 18+12.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_070cf7d169,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 2+13.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_492fadaabb,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 4+8.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_b3dfcfbca8,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 11+4.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_cb1dcab55e,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 17+4.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_5ed14595c2,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 18+15.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_2978f81ea6,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 13+13.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_22a615dade,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 17+6.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_b099194bbd,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 7+2.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_f32802f79b,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 17+19.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_e14fc9c570,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 2+6.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_e8e31c9f83,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 18+14.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_bccc1272de,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 20+10.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_88c79c5b54,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 13+2.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_3bdcabeafe,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 10+10.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_d8e0bad97c,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 17+6.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_836b0e1005,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 3+16.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_49094215c5,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 8+19.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_e6b3d703ed,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 18+8.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_f3ed85db63,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 4+17.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_125cdb39f6,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 3+6.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_6e769a9eaf,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 8+17.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_5feaabbf10,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 14+20.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_ab18b2b09c,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 5+11.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_ec00c91dc0,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 5+8.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_e5f2720d2c,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 12+6.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_ff29cc814f,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 13+20.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_fb9d5bdfce,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 13+7.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_bf8c3c9b91,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 16+18.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_b4ddf86dfe,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 4+19.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_d6d108b8fc,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 17+8.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_1d6e5561f9,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 16+2.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_b64b11c5c0,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 8+17.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_9dae4ed430,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 17+9.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_9cc80a6162,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 19+13.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_c4cff1c765,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 8+13.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_3d7693d9d3,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 13+10.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_12b5e657b7,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 8+9.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_6e8d1c2ebe,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 20+3.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_76300dc810,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 14+7.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_060e8626a9,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 2+14.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_25a69f7234,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 9+11.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_ba9a042edd,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 17+12.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_f6761f420f,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 14+10.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_e177c63b22,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 20+6.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_7154f177b4,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 8+14.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_averages_mean_median_4bab699ce1,KS4,Averages,PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Averages | stem: ""[Averages] Compute 17+4.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
