file,question_id,stage,skill,issue_type,detail,recommended_fix
ALL_merged_deduped.jsonl,ks5_int_poly_fb5102bd,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt0 — stem: ""Find ∫ (-x^2 + 4x - 5) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_fcbcbeed,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt3 — stem: ""Find ∫ (x^3 - x^2 - 5x - 2) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_7b976f24,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt3 — stem: ""Find ∫ (-6x^3 - 6x) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_f08e18cb,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt2 — stem: ""Find ∫ (-6x^3 - 3x^2 - 4x - 2) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_5e250b92,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt0 — stem: ""Find ∫ (-5x^2 + 6x - 2) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_23b45047,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt1 — stem: ""Find ∫ (4x^2 - x - 2) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_f8b1ffc7,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt3 — stem: ""Find ∫ (2x^2 + 2x + 4) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_d9739812,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt2 — stem: ""Find ∫ (-2x^3 - 6x^2 + 8) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_40a41509,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt3 — stem: ""Find ∫ (-5x^2 + 3x - 6) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_e2fc6742,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt3 — stem: ""Find ∫ (2x^2 - 2x) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_39727a55,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt2 — stem: ""Find ∫ (-3x^2 - 4x - 2) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_bdda56d0,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt3 — stem: ""Find ∫ (-2x^2 + 4x + 9) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_f7f1a558,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt0 — stem: ""Find ∫ (-6x^2 - 4x - 10) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_e5d4b789,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt2 — stem: ""Find ∫ (5x^3 + 5x^2 - 2x - 7) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_c9e7634c,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt2 — stem: ""Find ∫ (-4x^3 - 6x^2 - 3x + 4) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_4f47ae60,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt0 — stem: ""Find ∫ (-x^2 + 6x + 8) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_df723820,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt1 — stem: ""Find ∫ (x^3 - 2x^2 - 2x - 4) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_8f0894e9,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt2 — stem: ""Find ∫ (-4x^3 - 4x^2 + 5x + 6) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_70c7bc95,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt2 — stem: ""Find ∫ (-5x^2 + 5x - 4) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_f310c17d,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt2 — stem: ""Find ∫ (-4x^2 - 5x - 3) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_ede51a6d,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt0 — stem: ""Find ∫ (x^3 + 2x + 7) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_a59f02c3,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt3 — stem: ""Find ∫ (2x^2 - 5x - 4) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_f78b9f87,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt2 — stem: ""Find ∫ (4x^3 - 5x^2 + x) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_ef9cc0bf,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt2 — stem: ""Find ∫ (-x^2 + 5x - 2) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_15095654,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt3 — stem: ""Find ∫ (3x^2 + 3x + 3) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_855144c1,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt2 — stem: ""Find ∫ (-2x^3 + 5x^2 - x + 10) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_5f72bca1,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt3 — stem: ""Find ∫ (-6x^2 - 2x + 9) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_13bb99f2,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt1 — stem: ""Find ∫ (-5x^3 + 3x^2 - 5x + 8) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_bc72992a,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt2 — stem: ""Find ∫ (2x^2 + x + 5) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_5c05d09d,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt3 — stem: ""Find ∫ (5x^3 + 3x^2 - 6x - 10) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_32c4e01c,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt2 — stem: ""Find ∫ (-3x^3 - 2x^2 + 2) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_7b8229fe,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt1 — stem: ""Find ∫ (-6x^3 + 5x^2 - 3x + 1) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_b9b0763b,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt0 — stem: ""Find ∫ (-3x^2 - x + 1) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_874058aa,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt1 — stem: ""Find ∫ (-3x^3 - 6x^2 - 4x - 5) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_992c2aec,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt2 — stem: ""Find ∫ (5x^2 - 5x - 10) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_2fdb2817,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt2 — stem: ""Find ∫ (6x^2 - x - 4) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_6074a5b6,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt3 — stem: ""Find ∫ (2x^2 + 5x - 4) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_6f762cd1,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt1 — stem: ""Find ∫ (x^2 + 6x + 3) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_660496d3,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt2 — stem: ""Find ∫ (-3x^2 + 3x - 5) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_a8b83e29,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt0 — stem: ""Find ∫ (3x^3 - 6x^2 - 5x + 8) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_ff9edcec,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt1 — stem: ""Find ∫ (-3x^3 + x^2 + 6x - 5) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_4a7d19c8,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt3 — stem: ""Find ∫ (-2x^2 + 3x + 1) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_4f709940,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt0 — stem: ""Find ∫ (6x^2 - 2) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_218a5fdc,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt1 — stem: ""Find ∫ (-3x^3 + 4x^2 - 4x - 1) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_1e22637d,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt0 — stem: ""Find ∫ (5x^3 + 5x^2 - 2x + 6) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_0e88b793,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt1 — stem: ""Find ∫ (6x^3 - x^2 + 5x - 8) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
ALL_merged_deduped.jsonl,ks5_int_poly_17a7d942,KS5,Integrate polynomials,PYTHON_EXPONENT,"** found in: opt2 — stem: ""Find ∫ (2x^2 + 3x) dx""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_bank_ok_2000_A.jsonl,ks4_expand_factorise_1,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -1)(x +2)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_bank_ok_2000_A.jsonl,ks4_expand_factorise_9,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -9)(x +1)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_bank_ok_2000_A.jsonl,ks4_expand_factorise_10,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -2)(x +8)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_bank_ok_2000_A.jsonl,ks4_expand_factorise_14,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -7)(x -8)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_bank_ok_2000_A.jsonl,ks4_expand_factorise_15,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -8)(x -8)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_bank_ok_2000_A.jsonl,ks4_expand_factorise_20,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -7)(x -7)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_bank_ok_2000_A.jsonl,ks4_expand_factorise_23,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -5)(x +8)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_bank_ok_2000_A.jsonl,ks4_expand_factorise_39,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +1)(x -7)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_bank_ok_2000_A.jsonl,ks4_expand_factorise_41,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +10)(x -7)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_bank_ok_2000_A.jsonl,ks4_expand_factorise_46,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -7)(x +1)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_bank_ok_2000_A.jsonl,ks4_expand_factorise_51,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -10)(x -4)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_bank_ok_2000_A.jsonl,ks4_expand_factorise_54,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +9)(x -10)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_bank_ok_2000_A.jsonl,ks4_expand_factorise_55,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +1)(x +9)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_bank_ok_2000_A.jsonl,ks4_expand_factorise_56,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -6)(x -3)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_bank_ok_2000_A.jsonl,ks4_expand_factorise_57,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +9)(x +7)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_bank_ok_2000_A.jsonl,ks4_expand_factorise_64,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -8)(x -10)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_bank_ok_2000_A.jsonl,ks4_expand_factorise_65,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -6)(x +10)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_bank_ok_2000_A.jsonl,ks4_expand_factorise_68,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -3)(x +3)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_bank_ok_2000_A.jsonl,ks4_expand_factorise_92,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +7)(x -5)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_bank_ok_2000_A.jsonl,ks4_expand_factorise_95,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -10)(x -3)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_bank_ok_2000_A.jsonl,ks4_expand_factorise_100,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +7)(x +6)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_bank_ok_2000_A.jsonl,ks4_expand_factorise_108,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -5)(x +9)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
