file,question_id,action,status,detail,options_before,options_after,answer_index_before,answer_index_after
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_e74f3c65ff,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""22"", ""21"", ""23"", ""24""]","[""22"", ""21"", ""23"", ""24""]",0,0
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_e7e454f22f,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""17"", ""15"", ""18"", ""16""]","[""17"", ""15"", ""18"", ""16""]",3,3
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_e9fb9c98da,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""24"", ""23"", ""26"", ""25""]","[""24"", ""23"", ""26"", ""25""]",0,0
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_eafdff3dc3,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""26"", ""29"", ""28"", ""27""]","[""26"", ""29"", ""28"", ""27""]",3,3
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_eb636880ce,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""30"", ""33"", ""31"", ""32""]","[""30"", ""33"", ""31"", ""32""]",2,2
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_ebc0e51de2,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""16"", ""14"", ""17"", ""15""]","[""16"", ""14"", ""17"", ""15""]",3,3
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_ebc338147f,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""21"", ""20"", ""18"", ""19""]","[""21"", ""20"", ""18"", ""19""]",3,3
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_ebe61ed164,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""31"", ""30"", ""32"", ""33""]","[""31"", ""30"", ""32"", ""33""]",0,0
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_ec0fb945c6,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""19"", ""18"", ""20"", ""21""]","[""19"", ""18"", ""20"", ""21""]",0,0
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_ecf05a3e53,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""21"", ""20"", ""19"", ""18""]","[""21"", ""20"", ""19"", ""18""]",2,2
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_ee6d9993ac,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""26"", ""24"", ""23"", ""25""]","[""26"", ""24"", ""23"", ""25""]",1,1
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_ef73ae3590,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""20"", ""18"", ""17"", ""19""]","[""20"", ""18"", ""17"", ""19""]",1,1
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_efac03c5b2,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""23"", ""22"", ""24"", ""21""]","[""23"", ""22"", ""24"", ""21""]",1,1
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_f0319395bd,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""14"", ""12"", ""15"", ""13""]","[""14"", ""12"", ""15"", ""13""]",3,3
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_f0ba5f0d5e,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""20"", ""18"", ""19"", ""21""]","[""20"", ""18"", ""19"", ""21""]",2,2
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_f1459a7cbd,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""25"", ""26"", ""23"", ""24""]","[""25"", ""26"", ""23"", ""24""]",3,3
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_f18e22dba7,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""24"", ""25"", ""27"", ""26""]","[""24"", ""25"", ""27"", ""26""]",1,1
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_f20dfc2c14,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""22"", ""21"", ""23"", ""24""]","[""22"", ""21"", ""23"", ""24""]",0,0
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_f20ef7d399,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""12"", ""14"", ""13"", ""11""]","[""12"", ""14"", ""13"", ""11""]",0,0
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_f247cbcd45,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""30"", ""32"", ""31"", ""33""]","[""30"", ""32"", ""31"", ""33""]",2,2
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_f2893ed794,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""15"", ""14"", ""16"", ""13""]","[""15"", ""14"", ""16"", ""13""]",1,1
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_f2f91d2264,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""17"", ""20"", ""18"", ""19""]","[""17"", ""20"", ""18"", ""19""]",2,2
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_f394e79d28,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""17"", ""14"", ""15"", ""16""]","[""17"", ""14"", ""15"", ""16""]",2,2
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_f46c657f8a,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""23"", ""20"", ""21"", ""22""]","[""23"", ""20"", ""21"", ""22""]",2,2
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_f588d9d60a,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""15"", ""14"", ""16"", ""13""]","[""15"", ""14"", ""16"", ""13""]",1,1
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_f5a721d82a,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""18"", ""19"", ""17"", ""16""]","[""18"", ""19"", ""17"", ""16""]",2,2
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_f69e372a18,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""17"", ""16"", ""14"", ""15""]","[""17"", ""16"", ""14"", ""15""]",3,3
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_f6a624a107,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""22"", ""21"", ""23"", ""20""]","[""22"", ""21"", ""23"", ""20""]",1,1
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_f7de204bb2,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""14"", ""13"", ""12"", ""11""]","[""14"", ""13"", ""12"", ""11""]",2,2
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_f8294a5906,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""13"", ""12"", ""14"", ""11""]","[""13"", ""12"", ""14"", ""11""]",1,1
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_f86b4e4a02,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""14"", ""12"", ""13"", ""15""]","[""14"", ""12"", ""13"", ""15""]",2,2
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_f918ba4a76,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""15"", ""18"", ""16"", ""17""]","[""15"", ""18"", ""16"", ""17""]",2,2
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_f9c997df20,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""33"", ""31"", ""32"", ""30""]","[""33"", ""31"", ""32"", ""30""]",1,1
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_fa0c452605,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""21"", ""19"", ""20"", ""18""]","[""21"", ""19"", ""20"", ""18""]",1,1
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_fbeb1f8f16,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""24"", ""25"", ""23"", ""26""]","[""24"", ""25"", ""23"", ""26""]",0,0
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_fce4f18d08,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""22"", ""20"", ""23"", ""21""]","[""22"", ""20"", ""23"", ""21""]",3,3
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_fd146beb34,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""12"", ""10"", ""11"", ""13""]","[""12"", ""10"", ""11"", ""13""]",2,2
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_fd271acce9,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""10"", ""9"", ""11"", ""12""]","[""10"", ""9"", ""11"", ""12""]",0,0
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_fd96e5ee62,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""29"", ""31"", ""30"", ""28""]","[""29"", ""31"", ""30"", ""28""]",0,0
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_fdf29995dd,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""26"", ""25"", ""28"", ""27""]","[""26"", ""25"", ""28"", ""27""]",0,0
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_fe5286bcf9,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""35"", ""37"", ""34"", ""36""]","[""35"", ""37"", ""34"", ""36""]",0,0
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_fe827a9425,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""11"", ""10"", ""13"", ""12""]","[""11"", ""10"", ""13"", ""12""]",0,0
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_ff1719b68f,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""23"", ""26"", ""24"", ""25""]","[""23"", ""26"", ""24"", ""25""]",2,2
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_ff1f7a2509,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""20"", ""17"", ""19"", ""18""]","[""20"", ""17"", ""19"", ""18""]",3,3
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_ffbf00ba05,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""15"", ""14"", ""12"", ""13""]","[""15"", ""14"", ""12"", ""13""]",3,3
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_ffceb92397,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""22"", ""20"", ""23"", ""21""]","[""22"", ""20"", ""23"", ""21""]",3,3
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_0036372f3c,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""15"", ""18"", ""16"", ""17""]","[""15"", ""18"", ""16"", ""17""]",2,2
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_005742deaf,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""28"", ""27"", ""30"", ""29""]","[""28"", ""27"", ""30"", ""29""]",0,0
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_00585f9729,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""30"", ""27"", ""28"", ""29""]","[""30"", ""27"", ""28"", ""29""]",2,2
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_0099164bc7,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""14"", ""16"", ""15"", ""13""]","[""14"", ""16"", ""15"", ""13""]",0,0
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_00c344159c,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""22"", ""19"", ""21"", ""20""]","[""22"", ""19"", ""21"", ""20""]",3,3
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_031da111b9,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""18"", ""16"", ""17"", ""19""]","[""18"", ""16"", ""17"", ""19""]",2,2
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_035e5be383,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""33"", ""34"", ""32"", ""35""]","[""33"", ""34"", ""32"", ""35""]",0,0
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_04973f8e68,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""21"", ""23"", ""22"", ""24""]","[""21"", ""23"", ""22"", ""24""]",2,2
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_04aabb74da,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""22"", ""21"", ""20"", ""23""]","[""22"", ""21"", ""20"", ""23""]",1,1
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_04b47dce47,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""26"", ""27"", ""28"", ""29""]","[""26"", ""27"", ""28"", ""29""]",1,1
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_0556bc92c5,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""3"", ""4"", ""5"", ""6""]","[""3"", ""4"", ""5"", ""6""]",1,1
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_0896e94dda,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""27"", ""29"", ""30"", ""28""]","[""27"", ""29"", ""30"", ""28""]",3,3
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_099c2fec30,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""27"", ""28"", ""26"", ""25""]","[""27"", ""28"", ""26"", ""25""]",2,2
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_0aebadf7af,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""31"", ""30"", ""33"", ""32""]","[""31"", ""30"", ""33"", ""32""]",0,0
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_0b2597eafe,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""28"", ""29"", ""27"", ""26""]","[""28"", ""29"", ""27"", ""26""]",2,2
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_0bf5d64ec0,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""22"", ""21"", ""24"", ""23""]","[""22"", ""21"", ""24"", ""23""]",0,0
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_0e4f32df2f,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""18"", ""19"", ""20"", ""21""]","[""18"", ""19"", ""20"", ""21""]",1,1
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_0eaf6bd072,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""12"", ""13"", ""11"", ""10""]","[""12"", ""13"", ""11"", ""10""]",2,2
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_0ecd4af622,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""20"", ""22"", ""23"", ""21""]","[""20"", ""22"", ""23"", ""21""]",3,3
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_0ef964bc66,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""17"", ""19"", ""18"", ""16""]","[""17"", ""19"", ""18"", ""16""]",0,0
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_0f4b8539e6,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""26"", ""27"", ""28"", ""25""]","[""26"", ""27"", ""28"", ""25""]",0,0
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_11961b9da0,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""24"", ""22"", ""23"", ""21""]","[""24"", ""22"", ""23"", ""21""]",1,1
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_12e509d4b9,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""27"", ""29"", ""26"", ""28""]","[""27"", ""29"", ""26"", ""28""]",0,0
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_133c345a4d,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""23"", ""22"", ""24"", ""21""]","[""23"", ""22"", ""24"", ""21""]",1,1
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_137e1c493e,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""16"", ""17"", ""18"", ""15""]","[""16"", ""17"", ""18"", ""15""]",0,0
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_142a54d098,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""24"", ""23"", ""21"", ""22""]","[""24"", ""23"", ""21"", ""22""]",3,3
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_148bac5e87,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""21"", ""19"", ""20"", ""18""]","[""21"", ""19"", ""20"", ""18""]",1,1
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_161b34181b,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""28"", ""29"", ""30"", ""31""]","[""28"", ""29"", ""30"", ""31""]",1,1
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_17dc49ec9b,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""27"", ""25"", ""28"", ""26""]","[""27"", ""25"", ""28"", ""26""]",3,3
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_19257bf4b7,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""20"", ""17"", ""18"", ""19""]","[""20"", ""17"", ""18"", ""19""]",2,2
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_19d6056d93,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""31"", ""30"", ""32"", ""29""]","[""31"", ""30"", ""32"", ""29""]",1,1
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_1bdb3426f1,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""8"", ""6"", ""9"", ""7""]","[""8"", ""6"", ""9"", ""7""]",3,3
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_1ce0379b04,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""27"", ""30"", ""28"", ""29""]","[""27"", ""30"", ""28"", ""29""]",2,2
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_1ecab0feea,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""26"", ""25"", ""27"", ""24""]","[""26"", ""25"", ""27"", ""24""]",1,1
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_1f4fe947b2,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""14"", ""16"", ""15"", ""17""]","[""14"", ""16"", ""15"", ""17""]",2,2
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_1fbfe58c1b,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""28"", ""30"", ""31"", ""29""]","[""28"", ""30"", ""31"", ""29""]",3,3
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_21504d1520,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""30"", ""32"", ""31"", ""33""]","[""30"", ""32"", ""31"", ""33""]",2,2
KS4_merged_deduped.jsonl,ks4_cumulative_frequency_2178782a48,export_placeholder_for_regeneration,EXPORTED,question bank record left unchanged,"[""29"", ""27"", ""30"", ""28""]","[""29"", ""27"", ""30"", ""28""]",3,3
